Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID10060,10060,270,18.199,456.008,233.264,0,10,10,4,1,-10921639,171.098,158,101,348,10437,66.235,2.744,0.198,0.855
ID11282,11282,270,20.920,455.819,233.708,0,11,11,4,1,-10921639,177.377,151,99,390,10820,73.799,6.400,0.228,0.894
ID12393,12393,270,20.255,455.642,233.958,0,12,12,4,1,-10921639,175.197,150,99,381,10687,74.530,2.722,0.223,0.859
ID12670,12670,270,19.276,454.647,236.062,0,13,13,4,1,-10921639,166.066,136,102,310,10130,62.551,4.613,0.222,0.966
ID12978,12978,270,13.695,447.031,236.461,0,14,14,4,1,-10921639,155.672,138,96,259,9496,47.699,6.400,0.169,0.943
ID10648,10648,271,8.071,133.073,248.004,0,9,9,4,1,-10921639,129.148,119,99,229,7878,32.026,2.648,0.114,0.828
ID10076,10076,271,7.531,138.499,253.413,0,10,10,4,1,-10921639,128.115,116,100,231,7815,30.643,2.590,0.109,0.823
ID11319,11319,271,8.183,140.095,256.927,0,11,11,4,1,-10921639,128.115,111,99,240,7815,33.711,2.638,0.110,0.753
ID12424,12424,271,7.632,147.705,263.584,0,12,12,4,1,-10921639,127.852,117,98,218,7799,29.391,2.604,0.109,0.852
ID12723,12723,271,7.767,153.471,269.533,0,13,13,4,1,-10921639,127.328,113,100,204,7767,28.115,4.545,0.108,0.885
ID13011,13011,271,8.462,153.911,270.625,0,14,14,4,1,-10921639,128.557,115,97,222,7842,31.582,2.641,0.113,0.827
ID11445,11445,272,1.144,102.216,307.723,0,0,0,4,1,-10921639,105.672,104,97,128,6446,6.231,14.498,0.017,0.551
ID9024,9024,272,1.253,103.286,307.727,0,1,1,4,1,-10921639,106.066,105,92,123,6470,5.969,2.592,0.016,0.576
ID9542,9542,272,1.133,103.657,306.746,0,2,2,4,1,-10921639,105.066,104,91,121,6409,5.890,14.105,0.014,0.476
ID10995,10995,272,1.243,103.280,306.063,0,3,3,4,1,-10921639,106.098,105,96,119,6472,5.234,13.514,0.016,0.640
ID10405,10405,272,1.288,103.421,306.284,0,4,4,4,1,-10921639,105.295,104,95,123,6423,6.341,2.666,0.015,0.503
ID9158,9158,272,1.441,104.233,305.214,0,5,5,4,1,-10921639,105.967,105,96,123,6464,6.311,2.764,0.019,0.626
ID12171,12171,272,1.596,104.198,305.084,0,6,6,4,1,-10921639,105.902,105,95,130,6460,7.176,15.200,0.020,0.583
ID9832,9832,272,1.165,104.789,304.742,0,7,7,4,1,-10921639,104.885,104,96,131,6398,6.476,15.200,0.012,0.399
ID10703,10703,272,1.237,104.775,304.089,0,9,9,4,1,-10921639,105.361,104,95,125,6427,6.375,4.603,0.016,0.510
ID10131,10131,272,1.208,105.593,303.927,0,10,10,4,1,-10921639,105.311,104,98,123,6424,5.801,2.593,0.016,0.570
ID11415,11415,272,1.036,105.136,303.412,0,11,11,4,1,-10921639,104.459,103,96,122,6372,5.632,2.511,0.011,0.403
ID12471,12471,272,1.404,105.892,303.838,0,12,12,4,1,-10921639,105.639,104,96,124,6444,6.210,2.739,0.018,0.606
ID12765,12765,272,1.146,105.958,303.642,0,13,13,4,1,-10921639,105.148,104,95,129,6414,5.966,2.760,0.015,0.529
ID13053,13053,272,1.006,106.052,302.507,0,14,14,4,1,-10921639,104.574,103,97,123,6379,5.380,14.397,0.012,0.472
ID11491,11491,273,2.278,432.031,338.509,0,0,0,4,1,-10921639,110.574,106,97,148,6745,11.772,15.200,0.023,0.429
ID9049,9049,273,7.698,428.442,322.133,0,1,1,4,1,-10921639,133.672,128,104,185,8154,22.019,6.400,0.114,1.242
ID9557,9557,273,8.316,428.536,321.575,0,2,2,4,1,-10921639,135.607,126,101,207,8272,27.850,4.679,0.123,1.064
ID11011,11011,273,6.893,427.357,322.739,0,3,3,4,1,-10921639,130.754,119,102,213,7976,26.476,2.728,0.098,0.880
ID10427,10427,273,11.781,431.986,323.252,0,4,4,4,1,-10921639,141.918,123,98,273,8657,43.154,2.694,0.148,0.848
ID9231,9231,273,10.867,437.319,331.911,0,5,5,4,1,-10921639,138.541,122,97,258,8451,42.097,2.646,0.142,0.819
ID12188,12188,273,9.807,446.628,319.813,0,6,6,4,1,-10921639,142.689,129,103,255,8704,39.387,2.580,0.120,0.775
ID9096,9096,274,6.625,270.287,353.935,0,1,1,4,1,-10921639,128.361,116,94,216,7830,30.813,15.200,0.067,0.526
ID9584,9584,274,6.540,269.655,352.839,0,2,2,4,1,-10921639,127.738,115,99,228,7792,30.679,2.648,0.069,0.537
ID11033,11033,274,7.346,269.297,347.667,0,3,3,4,1,-10921639,126.721,115,100,203,7730,26.768,4.655,0.107,0.911
ID10443,10443,274,6.889,269.462,343.458,0,4,4,4,1,-10921639,125.836,115,100,207,7676,27.760,2.615,0.096,0.790
ID9264,9264,274,6.802,270.367,344.579,0,5,5,4,1,-10921639,123.967,115,99,202,7562,26.797,2.641,0.091,0.772
ID12212,12212,274,6.427,270.352,343.682,0,6,6,4,1,-10921639,124.426,114,94,214,7590,27.783,2.660,0.095,0.778
ID9871,9871,274,7.825,270.077,343.685,0,7,7,4,1,-10921639,125.770,112,95,212,7672,29.839,2.635,0.106,0.810
ID11925,11925,274,7.441,270.321,338.262,0,8,8,4,1,-10921639,126.541,112,98,211,7719,29.949,2.649,0.109,0.830
ID11515,11515,275,8.775,342.491,349.528,0,0,0,4,1,-10921639,144.869,135,106,239,8837,36.363,13.656,0.083,0.610
ID9103,9103,275,4.240,338.201,358.157,0,1,1,4,1,-10921639,119.557,111,97,180,7293,20.795,2.684,0.056,0.610
ID9590,9590,275,4.722,337.404,358.985,0,2,2,4,1,-10921639,119.361,111,96,191,7281,21.620,4.673,0.069,0.714
ID11047,11047,275,4.274,333.382,366.290,0,3,3,4,1,-10921639,117.721,112,98,184,7181,17.241,2.565,0.068,0.865
ID10460,10460,275,1.658,328.839,359.793,0,4,4,4,1,-10921639,107.984,107,96,125,6587,6.662,6.400,0.025,0.804
ID9316,9316,275,1.461,328.739,372.645,0,5,5,4,1,-10921639,107.197,106,96,130,6539,6.733,6.400,0.022,0.686
ID12241,12241,275,1.063,328.254,372.953,0,6,6,4,1,-10921639,107.361,107,97,124,6549,6.107,15.200,0.015,0.524
ID9890,9890,275,1.340,326.189,363.838,0,7,7,4,1,-10921639,106.672,106,97,126,6507,6.683,4.687,0.021,0.647
ID11068,11068,276,1.437,183.194,394.106,0,3,3,4,1,-10921639,108.262,107,96,130,6604,7.848,6.400,0.025,0.679
ID10491,10491,276,1.187,180.242,399.925,0,4,4,4,1,-10921639,105.377,105,96,117,6428,4.348,8.046,0.016,0.753
ID9332,9332,276,1.055,182.556,399.431,0,5,5,4,1,-10921639,105.607,105,97,120,6442,4.484,2.530,0.017,0.808
ID12259,12259,276,1.227,182.940,400.745,0,6,6,4,1,-10921639,105.295,105,94,117,6423,5.001,4.640,0.017,0.711
ID11606,11606,277,2.276,357.386,405.725,0,0,0,4,1,-10921639,111.984,108,97,146,6831,11.261,2.700,0.034,0.660
ID9181,9181,277,2.659,357.216,405.892,0,1,1,4,1,-10921639,113.066,109,96,155,6897,13.183,2.649,0.037,0.615
ID9627,9627,277,8.819,356.021,402.761,0,2,2,4,1,-10921639,143.361,129,101,263,8745,40.057,4.679,0.114,0.733
ID11076,11076,277,10.775,355.723,402.654,0,3,3,4,1,-10921639,142.525,121,97,270,8694,44.280,2.800,0.125,0.714
ID10494,10494,277,10.641,358.224,402.952,0,4,4,4,1,-10921639,141.934,123,99,275,8658,45.500,2.625,0.133,0.734
ID9335,9335,277,7.865,359.345,403.491,0,5,5,4,1,-10921639,138.951,123,104,245,8476,35.480,4.595,0.090,0.644
ID12260,12260,277,1.004,356.840,402.194,0,6,6,4,1,-10921639,118.426,112,99,162,7224,16.094,14.413,-0.019,-0.286
ID11082,11082,278,6.045,264.806,415.206,0,3,3,4,1,-10921639,121.443,111,100,185,7408,22.829,4.696,0.086,0.846
ID10500,10500,278,6.253,266.681,414.309,0,4,4,4,1,-10921639,122.475,111,96,200,7471,24.963,2.641,0.091,0.820
ID9342,9342,278,5.796,269.127,414.395,0,5,5,4,1,-10921639,120.475,111,95,193,7349,24.284,2.605,0.082,0.756
ID12268,12268,278,1.204,264.738,411.990,0,6,6,4,1,-10921639,104.459,104,96,120,6372,5.433,4.721,0.015,0.582
ID9925,9925,278,1.156,260.849,411.844,0,7,7,4,1,-10921639,104.049,105,94,115,6347,4.752,6.400,0.015,0.638
ID11984,11984,278,1.048,261.732,412.830,0,8,8,4,1,-10921639,104.377,103,96,122,6367,5.235,2.542,0.013,0.520
ID8838,8838,279,1.198,491.382,31.111,0,5,5,4,1,-10921639,104.607,104,96,125,6381,5.383,6.400,0.015,0.592
ID12044,12044,279,1.209,491.569,31.378,0,6,6,4,1,-10921639,105.246,103,97,129,6420,6.220,4.733,0.016,0.547
ID9706,9706,279,1.008,491.013,31.941,0,7,7,4,1,-10921639,104.311,103,95,123,6363,5.117,15.200,0.013,0.511
ID11762,11762,279,1.022,491.214,31.744,0,8,8,4,1,-10921639,104.328,103,96,119,6364,4.932,14.539,0.013,0.529
ID9994,9994,279,1.109,490.609,32.195,0,10,10,4,1,-10921639,105.311,105,96,120,6424,4.756,8.687,0.018,0.789
ID11159,11159,279,1.073,491.338,32.073,0,11,11,4,1,-10921639,104.770,104,96,120,6391,4.846,14.434,0.016,0.673
ID12333,12333,279,1.115,491.354,32.376,0,12,12,4,1,-10921639,104.689,104,97,119,6386,4.856,2.920,0.016,0.675
ID12520,12520,279,1.061,490.882,31.956,0,13,13,4,1,-10921639,104.344,104,95,120,6365,4.823,2.838,0.014,0.603
ID11631,11631,280,3.165,376.775,442.955,0,0,0,4,1,-10921639,113.557,110,98,148,6927,11.171,3.017,0.051,0.981
ID9216,9216,280,3.071,377.307,442.816,0,1,1,4,1,-10921639,113.508,109,97,152,6924,12.191,4.661,0.049,0.878
ID9653,9653,280,3.307,377.356,442.489,0,2,2,4,1,-10921639,113.590,109,97,160,6929,12.926,2.676,0.052,0.876
ID11100,11100,280,3.202,377.388,443.332,0,3,3,4,1,-10921639,112.951,109,99,154,6890,12.417,6.400,0.048,0.828
ID10518,10518,280,5.928,380.168,441.952,0,4,4,4,1,-10921639,128.049,126,100,164,7811,19.477,6.400,0.092,1.104
ID9358,9358,280,3.061,366.196,437.727,0,5,5,4,1,-10921639,115.066,114,101,142,7019,9.000,6.400,0.047,1.144
ID12281,12281,280,2.372,362.830,433.820,0,6,6,4,1,-10921639,112.377,112,100,135,6855,7.278,8.091,0.038,1.141
ID9936,9936,280,1.483,361.212,433.011,0,7,7,4,1,-10921639,109.967,110,99,125,6708,5.335,6.400,0.029,1.169
ID12000,12000,280,1.047,374.649,446.986,0,8,8,4,1,-10921639,104.541,103,91,121,6377,5.644,15.200,0.015,0.547
ID11633,11633,281,1.696,313.852,443.571,0,0,0,4,1,-10921639,111.656,111,100,127,6811,5.750,6.400,0.032,1.187
ID9215,9215,281,1.740,312.031,442.651,0,1,1,4,1,-10921639,111.525,111,101,127,6803,5.284,15.200,0.031,1.272
ID9652,9652,281,1.856,312.312,442.682,0,2,2,4,1,-10921639,112.836,112,102,132,6883,5.863,6.400,0.037,1.362
ID11099,11099,281,1.813,312.994,441.941,0,3,3,4,1,-10921639,112.115,112,101,127,6839,5.505,10.429,0.033,1.308
ID10517,10517,281,1.489,313.591,442.155,0,4,4,4,1,-10921639,110.049,110,99,128,6713,5.711,6.400,0.025,0.943
ID9367,9367,281,1.069,311.947,442.435,0,5,5,4,1,-10921639,109.443,109,102,120,6676,4.403,12.775,0.023,1.120
ID12285,12285,281,1.264,312.916,442.097,0,6,6,4,1,-10921639,108.885,109,98,122,6642,4.666,6.400,0.022,1.022
ID9942,9942,281,1.249,312.695,442.533,0,7,7,4,1,-10921639,108.311,108,100,120,6607,4.685,6.400,0.020,0.923
ID11635,11635,282,2.685,424.566,443.634,0,0,0,4,1,-10921639,112.967,106,99,157,6891,14.741,2.654,0.026,0.394
ID9218,9218,282,3.462,424.442,442.989,0,1,1,4,1,-10921639,115.852,108,98,191,7067,19.422,2.588,0.046,0.521
ID9654,9654,282,3.401,423.926,442.665,0,2,2,4,1,-10921639,114.066,106,94,173,6958,17.127,2.617,0.040,0.512
ID11101,11101,282,2.716,423.514,443.161,0,3,3,4,1,-10921639,114.082,108,93,177,6959,17.487,2.530,0.035,0.436
ID10520,10520,282,3.086,422.953,444.032,0,4,4,4,1,-10921639,116.197,109,93,181,7088,18.065,13.806,0.035,0.440
ID9369,9369,282,2.589,423.721,442.809,0,5,5,4,1,-10921639,113.197,106,98,179,6905,18.287,2.545,0.029,0.344
ID12279,12279,282,4.228,415.114,431.741,0,6,6,4,1,-10921639,116.328,108,99,193,7096,19.650,2.532,0.062,0.690
ID9935,9935,282,4.951,415.104,431.856,0,7,7,4,1,-10921639,118.049,109,98,205,7201,23.105,2.594,0.074,0.702
ID11657,11657,283,2.260,405.294,463.673,0,0,0,4,1,-10921639,110.262,106,96,160,6726,13.061,2.517,0.033,0.538
ID9236,9236,283,2.917,405.644,463.642,0,1,1,4,1,-10921639,112.131,107,98,158,6840,12.689,2.841,0.042,0.715
ID9662,9662,283,2.748,404.085,465.287,0,2,2,4,1,-10921639,111.590,107,93,167,6807,13.568,2.532,0.040,0.628
ID11111,11111,283,2.705,404.913,463.758,0,3,3,4,1,-10921639,110.951,106,97,153,6768,12.944,2.654,0.038,0.624
ID10531,10531,283,2.635,406.159,463.962,0,4,4,4,1,-10921639,111.525,107,98,159,6803,13.815,2.688,0.037,0.575
ID9397,9397,283,2.436,405.307,463.620,0,5,5,4,1,-10921639,110.951,107,94,153,6768,12.375,2.606,0.037,0.635
ID12296,12296,283,2.961,404.967,464.041,0,6,6,4,1,-10921639,111.295,106,97,154,6789,13.804,2.610,0.037,0.570
ID9951,9951,283,2.229,404.678,463.602,0,7,7,4,1,-10921639,110.590,107,95,150,6746,11.773,2.659,0.030,0.542
ID12007,12007,283,2.024,403.719,462.866,0,8,8,4,1,-10921639,110.705,107,98,150,6753,11.383,2.633,0.023,0.431
ID11662,11662,284,1.746,248.504,469.366,0,0,0,4,1,-10921639,106.049,104,97,122,6469,6.464,4.608,0.025,0.786
ID9239,9239,284,1.077,247.846,468.387,0,1,1,4,1,-10921639,104.098,103,95,128,6350,6.076,2.971,0.014,0.474
ID9664,9664,284,1.630,248.910,466.112,0,2,2,4,1,-10921639,106.590,104,95,138,6502,7.579,6.400,0.024,0.667
ID11114,11114,284,1.008,266.240,469.646,0,3,3,4,1,-10921639,103.836,103,96,115,6334,4.695,3.884,0.013,0.548
ID10533,10533,284,1.542,249.497,470.553,0,4,4,4,1,-10921639,106.361,104,96,132,6488,7.633,2.599,0.023,0.625
ID9399,9399,284,1.272,243.883,465.568,0,5,5,4,1,-10921639,105.049,104,92,127,6408,6.977,2.568,0.018,0.527
ID12298,12298,284,1.471,244.857,470.268,0,6,6,4,1,-10921639,105.230,104,95,120,6419,6.114,2.621,0.018,0.619
ID9955,9955,284,1.199,248.378,470.851,0,7,7,4,1,-10921639,103.918,104,94,125,6339,5.967,6.400,0.016,0.533
ID11217,11217,285,14.926,404.988,189.235,0,0,0,4,1,-10921639,152.508,126,100,303,9303,52.857,2.631,0.188,0.913
ID8843,8843,285,16.435,405.079,189.313,0,1,1,4,1,-10921639,155.869,132,102,308,9508,55.050,2.614,0.200,0.944
ID9410,9410,285,14.583,404.938,188.984,0,2,2,4,1,-10921639,149.984,129,102,280,9149,50.233,2.676,0.178,0.902
ID10893,10893,285,14.754,404.360,188.906,0,3,3,4,1,-10921639,151.492,124,100,329,9241,58.724,2.650,0.182,0.795
ID10303,10303,285,1.020,406.856,172.972,0,4,4,4,1,-10921639,105.410,105,90,123,6430,5.433,14.620,0.010,0.392
ID8891,8891,285,1.831,396.264,172.860,0,5,5,4,1,-10921639,108.066,106,96,138,6592,9.414,2.574,0.024,0.537
ID12071,12071,285,1.637,381.252,171.267,0,6,6,4,1,-10921639,106.902,105,96,133,6521,8.669,2.737,0.020,0.480
ID11697,11697,286,3.345,347.732,522.101,0,0,0,4,1,-10921639,113.934,108,99,160,6950,14.874,2.668,0.045,0.657
ID9263,9263,286,3.215,346.795,519.023,0,1,1,4,1,-10921639,112.852,108,93,161,6884,14.200,2.648,0.044,0.673
ID9681,9681,286,3.422,348.187,519.074,0,2,2,4,1,-10921639,113.590,108,97,152,6929,13.236,2.701,0.045,0.735
ID11130,11130,286,3.391,346.390,520.793,0,3,3,4,1,-10921639,113.770,108,98,158,6940,15.401,2.576,0.044,0.617
ID10547,10547,286,3.275,348.972,518.616,0,4,4,4,1,-10921639,114.180,110,98,155,6965,13.990,2.719,0.045,0.706
ID9428,9428,286,3.055,349.268,517.699,0,5,5,4,1,-10921639,112.508,107,101,144,6863,12.367,2.694,0.039,0.687
ID12309,12309,286,2.835,355.664,505.928,0,6,6,4,1,-10921639,112.426,109,100,150,6858,10.672,2.630,0.043,0.865
ID9971,9971,286,1.161,358.253,523.934,0,7,7,4,1,-10921639,106.951,106,95,122,6524,6.190,14.692,0.012,0.406
ID11695,11695,287,1.076,358.390,520.963,0,0,0,4,1,-10921639,107.721,108,99,126,6571,5.973,2.795,0.015,0.524
ID9265,9265,287,1.201,358.698,520.907,0,1,1,4,1,-10921639,107.410,106,99,135,6552,6.905,2.678,0.015,0.454
ID9682,9682,287,1.131,359.485,520.349,0,2,2,4,1,-10921639,107.148,106,97,138,6536,7.499,3.080,0.016,0.448
ID11129,11129,287,1.380,358.935,520.232,0,3,3,4,1,-10921639,108.361,107,99,132,6610,6.522,15.200,0.020,0.661
ID10548,10548,287,1.296,359.880,522.066,0,4,4,4,1,-10921639,107.197,105,96,125,6539,6.983,2.596,0.012,0.378
ID9432,9432,287,1.098,359.025,522.439,0,5,5,4,1,-10921639,107.852,106,97,135,6579,7.368,13.398,0.013,0.377
ID12313,12313,287,1.013,358.636,522.626,0,6,6,4,1,-10921639,106.721,105,96,127,6510,6.479,14.495,0.009,0.294
ID9973,9973,287,1.023,369.292,529.036,0,7,7,4,1,-10921639,112.885,109,99,139,6886,10.391,4.683,-0.004,-0.079
ID11207,11207,288,1.681,318.587,183.387,0,0,0,4,1,-10921639,106.475,104,93,141,6495,8.884,2.592,0.022,0.521
ID8837,8837,288,1.668,318.939,183.863,0,1,1,4,1,-10921639,106.361,104,97,131,6488,7.614,2.701,0.023,0.625
ID9396,9396,288,1.904,319.675,183.808,0,2,2,4,1,-10921639,107.164,104,97,137,6537,9.545,2.760,0.025,0.555
ID10887,10887,288,1.987,319.292,184.755,0,3,3,4,1,-10921639,107.164,104,92,135,6537,8.570,2.726,0.025,0.615
ID10312,10312,288,2.357,319.751,185.739,0,4,4,4,1,-10921639,109.230,107,95,144,6663,9.235,2.753,0.036,0.822
ID8926,8926,288,3.188,307.613,196.054,0,5,5,4,1,-10921639,115.115,113,99,141,7022,10.090,6.400,0.053,1.153
ID12084,12084,288,4.099,307.037,193.097,0,6,6,4,1,-10921639,118.246,115,100,146,7213,12.216,6.400,0.069,1.242
ID9744,9744,288,5.338,308.787,185.543,0,7,7,4,1,-10921639,122.623,121,98,157,7480,17.303,6.400,0.083,1.083
ID11799,11799,288,2.728,299.166,187.265,0,8,8,4,1,-10921639,113.230,109,98,152,6907,11.847,2.736,0.038,0.698
ID11231,11231,289,9.019,259.595,205.735,0,0,0,4,1,-10921639,135.148,125,101,218,8244,29.986,4.662,0.129,1.032
ID8861,8861,289,10.086,260.958,205.792,0,1,1,4,1,-10921639,137.934,125,103,229,8414,33.131,2.657,0.143,1.041
ID9425,9425,289,11.172,261.218,205.287,0,2,2,4,1,-10921639,139.475,121,98,239,8508,37.283,2.649,0.152,0.986
ID10901,10901,289,9.593,260.316,203.625,0,3,3,4,1,-10921639,136.410,126,102,240,8321,33.843,2.698,0.135,0.958
ID10323,10323,289,8.621,259.674,203.490,0,4,4,4,1,-10921639,133.738,120,100,232,8158,29.623,6.400,0.127,1.016
ID8930,8930,289,8.415,259.506,200.086,0,5,5,4,1,-10921639,134.918,127,101,215,8230,29.551,4.634,0.123,1.002
ID12088,12088,289,2.717,257.929,200.327,0,6,6,4,1,-10921639,117.705,110,96,187,7180,20.538,13.654,0.012,0.138
ID11255,11255,290,1.147,244.485,223.170,0,0,0,4,1,-10921639,105.361,104,98,124,6427,5.678,2.675,0.018,0.663
ID8882,8882,290,1.377,244.533,223.366,0,1,1,4,1,-10921639,104.902,104,96,120,6399,5.752,2.672,0.019,0.680
ID9446,9446,290,1.047,243.998,222.646,0,2,2,4,1,-10921639,104.164,104,93,116,6354,5.044,15.200,0.012,0.504
ID10912,10912,290,1.472,243.937,222.224,0,3,3,4,1,-10921639,105.311,104,94,119,6424,5.467,3.091,0.019,0.726
ID10331,10331,290,1.413,244.700,222.112,0,4,4,4,1,-10921639,106.426,106,95,124,6492,6.103,6.400,0.024,0.829
ID8949,8949,290,1.543,246.878,218.579,0,5,5,4,1,-10921639,105.721,105,93,121,6449,6.296,12.696,0.020,0.661
ID12094,12094,290,1.230,247.996,215.227,0,6,6,4,1,-10921639,104.689,103,96,127,6386,6.869,2.729,0.015,0.454
ID11734,11734,291,2.252,158.088,595.070,0,0,0,4,1,-10921639,112.541,111,99,128,6865,7.482,14.300,0.032,0.946
ID9292,9292,291,2.025,159.164,596.526,0,1,1,4,1,-10921639,113.033,112,100,139,6895,8.600,14.482,0.036,0.918
ID9701,9701,291,1.673,162.775,599.967,0,2,2,4,1,-10921639,114.115,112,98,135,6961,8.232,13.543,0.079,2.039
ID11151,11151,291,2.914,171.000,602.000,0,3,3,4,1,-10921639,114.410,115,71,148,6979,16.488,6.400,0.161,1.919
ID10570,10570,291,2.786,178.000,602.000,0,4,4,4,1,-10921639,108.738,108,66,132,6633,15.886,6.400,0.144,1.726
ID9467,9467,291,1.998,183.000,602.000,0,5,5,4,1,-10921639,108.295,110,70,146,6606,14.126,10.394,0.140,1.885
ID12329,12329,291,2.095,184.000,602.000,0,6,6,4,1,-10921639,107.361,107,68,141,6549,15.837,10.359,0.141,1.680
ID9990,9990,291,1.390,185.000,602.000,0,7,7,4,1,-10921639,105.590,107,68,132,6441,13.371,6.400,0.133,1.853
ID12040,12040,291,1.105,185.000,602.000,0,8,8,4,1,-10921639,103.967,105,68,133,6342,13.501,10.345,0.124,1.696
ID11739,11739,292,7.661,562.000,602.000,0,0,0,4,1,-10921639,126.066,111,71,253,7690,39.857,6.400,0.230,1.182
ID9299,9299,292,8.052,562.000,602.000,0,1,1,4,1,-10921639,127.902,113,69,235,7802,40.516,6.400,0.236,1.205
ID9705,9705,292,9.051,562.000,602.000,0,2,2,4,1,-10921639,130.180,113,71,257,7941,43.701,6.400,0.247,1.180
ID11154,11154,292,5.155,562.000,602.000,0,3,3,4,1,-10921639,115.984,106,66,253,7075,31.812,6.400,0.193,1.181
ID9474,9474,292,2.953,563.000,602.000,0,5,5,4,1,-10921639,107.377,104,67,185,6550,21.802,10.370,0.156,1.331
ID12332,12332,292,1.581,562.000,602.000,0,6,6,4,1,-10921639,103.836,103,67,164,6334,16.884,6.400,0.135,1.464
ID11274,11274,293,1.931,304.189,231.511,0,0,0,4,1,-10921639,111.492,109,98,130,6801,7.564,6.400,0.037,1.059
ID8901,8901,293,1.666,305.268,232.852,0,1,1,4,1,-10921639,110.328,110,98,132,6730,5.764,6.400,0.032,1.170
ID9464,9464,293,1.627,305.057,231.292,0,2,2,4,1,-10921639,110.475,111,98,125,6739,5.824,6.400,0.031,1.126
ID10921,10921,293,1.298,305.493,231.347,0,3,3,4,1,-10921639,109.754,110,98,122,6695,5.091,11.983,0.024,1.031
ID10337,10337,293,1.595,306.244,231.448,0,4,4,4,1,-10921639,110.361,110,100,125,6732,6.356,4.561,0.027,0.908
ID8993,8993,293,2.287,308.336,234.811,0,5,5,4,1,-10921639,111.623,111,100,134,6809,8.011,6.400,0.037,0.997
ID12107,12107,293,1.491,310.622,236.244,0,6,6,4,1,-10921639,110.148,109,101,122,6719,6.115,6.400,0.021,0.743
ID9016,9016,294,1.030,96.015,246.574,0,5,5,4,1,-10921639,105.082,105,98,120,6410,4.488,2.966,0.016,0.755
ID12112,12112,294,1.007,117.901,243.162,0,6,6,4,1,-10921639,105.607,104,97,120,6442,5.566,2.780,0.008,0.290
ID11329,11329,295,4.295,354.512,264.132,0,0,0,4,1,-10921639,120.426,113,101,195,7346,20.735,2.648,0.053,0.589
ID8950,8950,295,3.621,356.510,262.856,0,1,1,4,1,-10921639,120.475,114,102,191,7349,19.351,2.933,0.051,0.608
ID9492,9492,295,4.273,356.365,260.962,0,2,2,4,1,-10921639,121.131,115,103,180,7389,18.349,2.599,0.056,0.704
ID10944,10944,295,4.175,355.882,260.664,0,3,3,4,1,-10921639,120.164,112,102,189,7330,21.466,2.682,0.055,0.581
ID10352,10352,295,1.282,352.658,251.655,0,4,4,4,1,-10921639,106.836,106,93,136,6517,7.533,2.888,0.014,0.385
ID9019,9019,295,1.251,349.777,248.636,0,5,5,4,1,-10921639,106.459,105,95,129,6494,6.546,13.698,0.019,0.598
ID12117,12117,295,1.576,354.850,249.866,0,6,6,4,1,-10921639,109.361,108,97,134,6671,6.826,2.629,0.023,0.731
ID9778,9778,295,1.289,342.182,245.534,0,7,7,4,1,-10921639,106.557,107,92,126,6500,6.662,2.617,0.016,0.495
ID11834,11834,295,1.073,340.542,245.307,0,8,8,4,1,-10921639,105.426,104,93,127,6431,6.910,2.520,0.014,0.428
ID10070,10070,295,1.089,340.216,244.611,0,10,10,4,1,-10921639,104.820,103,93,126,6394,6.531,2.913,0.012,0.393
ID11331,11331,295,18.685,332.690,258.675,0,11,11,4,1,-10921639,194.623,164,108,375,11872,70.670,4.650,0.149,0.715
ID12402,12402,295,1.282,339.384,243.749,0,12,12,4,1,-10921639,106.049,105,96,133,6469,6.761,15.200,0.017,0.519
ID12685,12685,295,1.007,339.109,243.091,0,13,13,4,1,-10921639,104.836,103,96,122,6395,5.945,2.571,0.012,0.421
ID12988,12988,295,1.590,356.960,248.490,0,14,14,4,1,-10921639,107.852,106,96,122,6579,5.833,6.400,0.024,0.869
ID11397,11397,296,1.452,141.901,288.853,0,0,0,4,1,-10921639,107.016,106,96,130,6528,6.394,15.200,0.023,0.746
ID8992,8992,296,1.852,141.184,289.149,0,1,1,4,1,-10921639,106.967,105,95,127,6525,7.342,4.638,0.024,0.680
ID9519,9519,296,1.854,140.437,285.997,0,2,2,4,1,-10921639,106.852,105,95,128,6518,7.661,2.786,0.025,0.686
